"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Jun 01 02:45:11 UTC 2026","Mon Jun 01 02:45:11 UTC 2026","329","tests.e2e","test_ttyd_browser_flow","TestTTYDBrowserFlow","","","test_terminal_load",""
"passed","Mon Jun 01 02:45:08 UTC 2026","Mon Jun 01 02:45:08 UTC 2026","4","tests.integration.engine","test_workflow_execution","TestWorkflowExecution","","","test_trigger_workflow",""
"passed","Mon Jun 01 02:44:29 UTC 2026","Mon Jun 01 02:44:29 UTC 2026","493","tests.unit.cli","test_cli_commands","TestCLICommands","","","test_prompt",""
"passed","Mon Jun 01 02:44:33 UTC 2026","Mon Jun 01 02:44:33 UTC 2026","0","tests.unit.engine","test_workflow_parser","TestWorkflowParser","","","test_hello_world_exists",""
"passed","Mon Jun 01 02:44:33 UTC 2026","Mon Jun 01 02:44:33 UTC 2026","0","tests.unit.engine","test_symlink_modules","TestModuleSymlink","","","test_modules_symlink",""
"passed","Mon Jun 01 02:44:33 UTC 2026","Mon Jun 01 02:44:33 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_workflows_path",""
"passed","Mon Jun 01 02:45:10 UTC 2026","Mon Jun 01 02:45:10 UTC 2026","489","tests.integration.cli","test_sawectl_validate_workflow","TestSawectlWorkflowValidation","","","test_validate_logger_workflow",""
"passed","Mon Jun 01 02:44:30 UTC 2026","Mon Jun 01 02:44:31 UTC 2026","490","tests.unit.cli","test_sawectl_init","TestSawectlInit","","","test_init_module",""
"passed","Mon Jun 01 02:45:08 UTC 2026","Mon Jun 01 02:45:08 UTC 2026","3","tests.integration.engine","test_engine_health","TestEngineHealth","","","test_health",""
"passed","Mon Jun 01 02:44:33 UTC 2026","Mon Jun 01 02:44:33 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_logs_path",""
