"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_symlink_modules","TestModuleSymlink","","","test_modules_symlink",""
"passed","Tue Jun 02 04:45:17 UTC 2026","Tue Jun 02 04:45:17 UTC 2026","6","tests.integration.engine","test_webform_port_9000","TestWebformAssets","","","test_webform_bundle",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_modules","TestModules","","","test_modules_directory_exists",""
"passed","Tue Jun 02 04:43:39 UTC 2026","Tue Jun 02 04:43:40 UTC 2026","511","tests.unit.cli","test_sawectl_init","TestSawectlInit","","","test_init_module",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_paths","TestPaths","","","test_logs_path",""
"passed","Tue Jun 02 04:45:17 UTC 2026","Tue Jun 02 04:45:17 UTC 2026","4","tests.integration.engine","test_engine_api","TestEngineAPI","","","test_api_root",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_logging","TestLogging","","","test_flask_log_exists",""
"passed","Tue Jun 02 04:45:18 UTC 2026","Tue Jun 02 04:45:19 UTC 2026","520","tests.integration.cli","test_cli_workflow_execution","TestCLIWorkflowExecution","","","test_cli_executes_workflow",""
"passed","Tue Jun 02 04:45:17 UTC 2026","Tue Jun 02 04:45:17 UTC 2026","4","tests.integration.engine","test_workflow_execution","TestWorkflowExecution","","","test_trigger_workflow",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_workflow_parser","TestWorkflowParser","","","test_hello_world_exists",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","0","tests.unit.engine","test_paths","TestPaths","","","test_modules_path",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","3","tests.unit.engine","test_config","TestEngineConfig","","","test_config_loads",""
"passed","Tue Jun 02 04:45:20 UTC 2026","Tue Jun 02 04:45:20 UTC 2026","7","tests.e2e","test_full_platform_flow","TestFullPlatformFlow","","","test_system_health",""
"passed","Tue Jun 02 04:43:39 UTC 2026","Tue Jun 02 04:43:39 UTC 2026","506","tests.unit.cli","test_cli_commands","TestCLICommands","","","test_help",""
"passed","Tue Jun 02 04:43:46 UTC 2026","Tue Jun 02 04:43:46 UTC 2026","1","tests.unit.engine","test_workflow_parser","TestWorkflowParser","","","test_hello_world_valid_yaml",""
"passed","Tue Jun 02 04:43:38 UTC 2026","Tue Jun 02 04:43:39 UTC 2026","507","tests.unit.cli","test_cli_commands","TestCLICommands","","","test_version",""
